topic,FREX,DS_RESUMO,document
52,"imagem_corporal, transtornos_alimentares, comportamentos_alimentares, insatisfacao_corporal, comer, silhuetas, insatisfacao_imagem_corporal, satisfacao, insatisfacao, parentais",objetivo desta dissertacao avaliar influencia sociocultural midias imagem_corporal preconceito relacionado peso estudantes nutricao incluidos 406 estudantes 78 sexo_feminino neste estudo_transversal dados_sociodemograficos influencia sociocultural midia sobre imagem_corporal padroes interacao rede social instagram percepcao imagem_corporal preconceito relacionado peso avaliados questionarios estruturados analise_fatorial componentes principais empregada derivar padroes interacao rede social analise modelo equacao estrutural considerou influencia midia sobre imagem_corporal padroes interacao instagram variaveis latentes variaveis explicativas preconceito relacionado peso variavel resposta percepcao imagem_corporal variavel mediadora observados tres padroes interacao sobre tamanho corporal saude nomeados padrao fitness padrao positividade corporal padrao alto engajamento ideal corpo atletico =0 142 p=0 015 pressao sobre imagem_corporal = 0 221 p=<0 0001 associaram preconceito relacionado peso alem disso padroes interacao positividade corporal = 0 213 p=<0 001 fitness = 0 144 p=0 007 instagram associaram preconceito relacionado peso percepcao imagem_corporal mediou relacoes =0 000 p=0 993 midias possuem efeito direto sobre preconceito relacionado peso estudantes nutricao independente percepcao imagem_corporal,3441
52,"imagem_corporal, transtornos_alimentares, comportamentos_alimentares, insatisfacao_corporal, comer, silhuetas, insatisfacao_imagem_corporal, satisfacao, insatisfacao, parentais",morte filho provoca reacoes afetivo emocionais longa duracao implicacoes comportamento_alimentar estado nutricao pais supressao convivio filho falecido compreender atitudes alimentares manifestadas luto presente trabalho objetivo investigar comportamento_alimentar maes vivencia perda filho trata estudo_transversal amostra conveniencia realizado maes frequentadoras organizacoes governamentais apoio luto estado minas gerais atender abordagem qualitativa quantitativa deste estudo desenvolvido protocolo condutas instrumento acesso especifico conduzir inqueritos alimentares enlutados analise compreensiva multiplas dimensoes fenomeno luto materno envolve abordagem qualitativa ancorada entrevista alimentar diretiva adotando perspectiva teorico metodologica fenomenologia existencial heideggeriana abordagem_quantitativa aplicado questionario contemplando variaveis antropometricas clinicas socioeconomicas causa obito dor perda caracterizacao enlutamento ingestao documentada meio questionario_frequencia_alimentar qfa identificar tendencias alimentares luto materno procedeu analise marcadores consumo_alimentar solicitou registro sensacoes hedonicas fome apetite saciacao saciedade refeicao apetitosa datas criticas tributo filho falecido nascimento falecimento protocolo condutas desenvolvido ferramenta atendeu forma satisfatoria necessidade obtencao informacoes qualidade minimizar reacoes emocionais parte mae participaram deste estudo 33 maes idade 40 61 anos predominancia dois anos vivencia perda filho meio pesquisa possivel delinear praticas_alimentares maes vivencia perda filho contexto existencial relacao alimento influencia luto exerceu relacao maes alimentacao evidenciada diversas maneiras ausencia fome alteracao peso falta filho refeicoes representando desafios mae perante mesa encolheu exigindo mesmas novas significacoes frente alimentacao condicao existencial mae ser demais filhos possibilitou reacoes contundentes enfrentamento luto contexto dimensao existencial espaco culinario resultados analise quantitativa evidenciaram condicao ter filhos impos maes reacoes proativas frente alimentos diante luto recente verificou intensidade dor perda correlacionou forma significativa ausencia fome saciacao rapida saciedade prolongada enquanto tempo maior obito filho correlacao escalas sensacao fome menor saciacao saciedade marcadores consumo_alimentar indicaram habito_alimentar mae tende restabelecer tempo estudar relacao maes alimento diante luto materno modo ser presente revelou relacao permeada conflitos implicaram alteracoes praticas_alimentares levando riscos nutricionais trauma decorrido morte filho exerce fortes influencias sistema regulacao fome saciedade resultando inicio ausencia fome saciacao rapida saciedade prolongada posteriormente busca alimentos residuos adocicados persistencia determinadas restricoes alimentares reacoes resultam desgastes fisicos implicacoes estado_nutricional,2149
52,"imagem_corporal, transtornos_alimentares, comportamentos_alimentares, insatisfacao_corporal, comer, silhuetas, insatisfacao_imagem_corporal, satisfacao, insatisfacao, parentais",introducao objetivos discriminacao relacionada peso_corporal vies peso inclui preconcepcoes negativas atribuem sobretudo pessoas gordas conjunto caracteristicas morais acarretam prejuizos diversos ambitos vida incluindo pessoal academico profissional reconhecendo questao corporeidade inclui alem peso outras caracteristicas identitarias marcadoras opressoes sociais pensar partir perspectiva interseccional parece ser modo investigar forma abrangente niveis tipos discriminacao podem estar co existindo  intensificando iniquidades saude contribuir abordagem desse tema literatura presente estudo objetivo descrever frequencia intensidade contextos estudantes graduacao universidade sul brasil perceberam tratamento diferencial discriminatorio motivado peso_corporal bem relacao outros aspectos identitarios metodos pesquisa delineamento_transversal analise quantitativa dados_secundarios considerou respostas 765 estudantes matriculados cursos graduacao universidade federal santa catarina primeiro semestre ano 2012 estudantes responderam questionario autopreenchivel composto itens incluiam caracteristicas socioeconomicas demograficas autopercepcao saude medidas_antropometricas experiencias discriminatorias avaliacao experiencias discriminatorias questionario utilizou escala discriminacao explicita dados obtidos passaram analises descritivas multivariadas examinar relacoes variaveis interesse conforme objetivos pesquisa resultados frequencia tratamento diferencial percebida estudantes situacoes especificas abordadas escala discriminacao explicita motivo ser gordo magro 22 8 situacao frequente ter sido chamado nomes palavras quais gostou termos pejorativos percepcao tratamento diferencial motivo ser gordo magro vinculada motivadas comportamento modo vestir faixa etaria 23 27 anos instrucao chefe domicilio ensino medio completo indice_massa_corporal excesso_peso autoavaliacao saude ruim associadas maior escore percepcao discriminacao ser gordo magro conclusoes apesar potencial universidades promover ambientes saudaveis resultados sugerem alunos inseridos contextos sociais reproduzem preconceitos discriminacao podemos igualmente concluir percepcao discriminacao peso_corporal acompanhada discriminacao percebida funcao outros aspectos imagem_corporal modo vestir alem outras caracteristicas condicoes tangenciam estigma patologizacao gordura_corporal tais aspectos devem ser considerados abordagens tratam corporeidade iniquidades saude,4097
53,"uva, tomate, polifenois, solidos, safra, safras, variedades, vinhos, cultivares, organico",resumo influencia condicoes cultivo sobre qualidade estabilidade vinhos tropicais vale submedio francisco diante importancia compostos_fenolicos enologia cuja concentracao inter relacionada condicoes climaticas cultivo vinhos tropicais brasileiros elaborados partir uvas vitis vinifera l cultivadas sobre distintos porta enxertos duas safras consecutivas avaliados objetivo caracterizar composicao fenolica cromatica monitorar estabilidade durante 12 meses armazenamento garrafas identificar interferencia condicoes climaticas concentracao fenolica tecnicas espectrofotometricas cromatograficas utilizadas analises vinhos cultivares cabernet sauvignon marselan syrah tempranillo elaborados sob condicoes identicas microvinificacao armazenados adega climatizada 18º + 1ºc umidade relativa media 60 diferencas estatisticas detectadas vinhos quanto parametros avaliados syrah 1103 p apresentaram maior conteudo polifenois antocianinas taninos enquanto tempranillo iac 313 maior intensidade cor evidenciando influencia cultivares porta enxertos durante envelhecimento todos vinhos apresentaram decrescimo fenolicos entrementes porta enxerto 1103 p excecao antocianinas apresentaram maior estabilidade fenolica tonalidade cor quanto influencia condicoes climaticas dados obtidos final armazenamento demonstraram superioridade vinhos primeira safra 2010 quanto composicao fenolica vinhos provavelmente devido baixo indice pluviometrico melhor maturacao uvas periodo vindima verificou ainda inter relacao condicoes cultivo porta enxerto genetica cultivares especialmente safra segunda safra 2009 irregulares condicoes climaticas palavras chave vinhos tintos tropicais composicao fenolica estabilizacao safras condicoes climaticas,305
53,"uva, tomate, polifenois, solidos, safra, safras, variedades, vinhos, cultivares, organico",resumo acompanhamento maturacao uvas destinadas vinificacao fundamental determinar perfil enologico considerando inexistencia inverno regiao vale submedio francisco possibilita producao uvas diferentes periodos ano realizada pesquisa vistas caracterizar curvas maturacao vitis vinifera l tintas  cabernet sauvignon tempranillo syrah grenache duas safras consecutivas 2008 2009 area experimental instalada propriedade comercial situada casa nova ba videiras cultivadas espaldeira enxertada sobre porta enxerto iac 766 irrigadas gotejamento amostras uvas coletadas semanalmente pintor colheita vinificacao plantas representativas cada cultivar determinadas massa bagas cascas sementes volume mosto ph solidos_soluveis_totais acidez total titulavel acucares redutores acidos organicos polifenois totais intensidade tonalidade cor resultados evidenciaram diferencas safras diz respeito tempo transcorrido pintor colheita reduzido segunda safra evolucao constituintes fisico quimicos independentemente variedade analise multivariada dados diferenciar satisfatoriamente variedades revelando semelhancas syrah tempranillo variabilidade cabernet sauvignon grenache quanto concentracao desses compostos demonstra uvas cultivares avaliadas apresentam distinto potencial enologico requer adequacao protocolos vinificacao especificos obtencao vinhos tropicais qualidade regiao,41
53,"uva, tomate, polifenois, solidos, safra, safras, variedades, vinhos, cultivares, organico",pimentas genero capsicum cultivadas todo brasil agricultores_familiares possuem elevada importancia socioeconomica saude humana pimentas podem ser consumidas in_natura forma produtos processados molhos conservas papricas geleias qualidade pimenta relacionada caracteristicas fisicas quimicas compostos_bioativos atividade_antioxidante desta forma objetivou presente trabalho avaliar pimentas comerciais provenientes banco germoplasma universidade federal goias consumo in_natura materia prima produtos tal avaliadas caracteristicas fisicas quimicas compostos_bioativos atividade_antioxidante diferentes especies pimentas genero capsicum dedo moca jalapeno bode amarela malagueta sementes adquiridas comercio local oriundos banco ativo germoplasmas univercidade federal goias produzidas maneira isonomica fitotecnicamente frutos caracterizados quanto materia seca solidos sopluveis ph acidez_titulavel vitamina_c cor pungencia capsaicinoides polifenois atividade_antioxidante industria_alimentos pimentas jalapeno bode comercial poderiam apresentar resultados satisfatorios quanto ph acidez respectivamente relacao solidos soluveis pimenta malagueta bag apresentaram maiores teores comparadas pimentas comerciais dentro mesma variedade diferencas significativas relacao teor vitamina_c pimentas oriundas bag comercial pimentas malagueta bag apresentaram maior teor capsaicinoides totais polifenois alem disso destacaram relacao atividade_antioxidante dois metodos utilizados neste estudo frap dpph porem ambos metodos diferenca significativa malagueta bag comerciais partir dados obtidos deste estudo observa possivel utilizacao pimentas bag universidade federal goias elaboracao subprodutos sendo pimentas podem apresentar resultados satisfatorios industrias alimentos depender destino mesmas comparadas pimentas comerciais,4694
54,"micronutrientes, energia, macronutrientes, nutrientes, ingestao, carboidratos, inadequacao, habitual, gorduras, recomendacao",minerais nutrientes essenciais atuam diversas funcoes organismo literatura existe lacuna relativa estudo sobre teor destes nutrientes dietas hospitalares orais trabalho objetivou avaliar adequacao teores macrominerais ca k mg p microminerais cu fe mn zn presentes dietas hospitalares geral branda pastosa complementos alimentares s orais cao destinados pacientes hospitalizados relacao recomendacoes dieteticas referencias dris ainda contribuicao percentual cada refeicao oferta desses minerais relacao total diario ofertado dris teor minerais determinado duplicata amostras utilizando espectrometro emissao optico plasma acoplamento indutivo icpoes coletadas amostras desjejum colacao almoco lanches jantar ceia cao dois dias consecutivos terca quinta feira tres meses ano janeiro maio setembro procedimentos estatisticos executados atraves stata 11 0 incluiram testes shapiro_wilk tese bartlett anova seguido bonferroni kruskal wllis kwillis2 teste t stunt u mann_whitney significancia estatistica estabelecida p<0 05 resultados revelaram dentre dietas pastosa apresentou maiores teores elementos pesquisados notado variacao oferta minerais dietas relacao meses coleta sendo janeiro mes cardapios continham maiores teores minerais consequentemente apresentou cardapio teor nutrientes menor inadequacao 60 adequacao contra 40 inadequacao mes maio 50 setembro relacao recomendacoes nutricionais outro lado todas dietas apresentaram teor sodio superior ul todos meses estudo 200 acima ul dietas gerais branda todos meses coleta dieta pastosa variando 120 maio aproximadamente 300 acima ul janeiro almoco ofertou media 46 total ofertado jantar37 sendo refeicoes contribuiram teores excessivos detectados oferta cao essencial adequacao teores ca k mg cu mn zn alguns momentos estudo contribuicao percentual cada refeicao oferta macro micronutrientes teores adequados rda ai revelou almoco principal refeicao ofertando media 47 recomendacao seguido jantar contribuiu media 36 colacao ceia refeicao menos representativas veiculando media 2 6 conclui dietas orais ofertadas pacientes hospitalizados inadequadas relacao recomendacoes nutricionais todos minerais ofertados excecao p almoco jantar refeicoes chave oferta minerais conterem maior variedade grupos alimentares colacao ceia poderiam ser modificadas contendo alimentos ricos minerais assim contribuir adequacao dietas dris uso cao boa estrategica oferta minerais sendo inclusao permanente cardapios poderia ser medida relevante adequacao dietas recomendacoes nutricionais,410
54,"micronutrientes, energia, macronutrientes, nutrientes, ingestao, carboidratos, inadequacao, habitual, gorduras, recomendacao",introducao estrategias nutricionais fatores desempenham papel fundamental melhora desempenho esportivo atletas deficiencia alimentacao_adequada pode servir componente chave melhora performance atleta desta forma avaliacao_consumo_alimentar paratletas estrategia importante compreender consumo padrao_alimentar auxiliar atendimento nutricional paratletas especialmente empregados metodos tecnicas estatisticas apropriadas objetivo descrever avaliar consumo usual nutrientes grupos alimentares paratletas distrito federal brasilia metodos estudo_observacional tipo transversal descritivo exploratorio abordagem_quantitativa baseada dados individuos censo atletas paralimpicos distrito federal avaliados 101 paratletas idade media 33 + 9 3 anos 82 sexo_masculino 19 feminino consumo_alimentar obtido dois dias consecutivos recordatorio_24_horas r24h dois r24h coletados 50 atletas empregou metodo national cancer institute nci estimar distribuicao ingestao usual nutrientes fonte alimentar suplementar grupos alimentares nutrientes grupos alimentares analisados segundo tipo esporte coletivo individual avaliacao consumo nutrientes utilizou valores referencia dietary reference intake dri organizacao nacoes unidas alimentacao agricultura organizacao_mundial_saude fao oms prevalencias inadequacao micronutrientes estimadas utilizando metodo necessidade media estimada estimated average requirement ear ponto corte conforme proposto institute of medicine iom nivel ingestao maximo toleravel tolerable upper intake level ul permitiu estimar percentual populacao risco toxicidade grupos alimentares identificados analisados consumo usual porcoes acordo guia_alimentar_populacao_brasileira 2008 micronutrientes analisados prevalencias inadequacoes excesso acordo recebimento auxilio financeiro bolsa atleta resultados maior consumo energia 2310 ep 124 kcal dia percentual valor energetico total vet lipideos 32 6 observado atletas esportes grupais p < 0 001 paratletas independente consumo_energetico apresentaram baixo consumo grupos frutas_hortalicas leite_derivados excesso consumo grupos acucares oleos paratletas apresentaram padrao_alimentar omissoes refeicoes quanto recebimento bolsa atleta prevalencia inadequacao treze micronutrientes analisados elevada oito 60 sete 54 micronutrientes paratletas bolsistas bolsistas respectivamente prevalencia risco deficiencia ferro 29 5 paratletas consumo suplementos nutricionais minimo nesta populacao nenhum participantes excederam nivel ingestao maxima toleravel ul qualquer micronutrientes examinados conclusao atletas esportes grupais apresentam maiores desvios nutricionais recebimento bolsa atleta protege atletas inadequacoes nutricionais presente tese deixa amplo material descritivo quanto consumo_alimentar macronutrientes micronutrientes porcoes grupos alimentares paratletas necessarias pesquisas utilizem metodos apropriados maior numero paratletas melhor compreensao excessos inadequacao nutricionais paratletas,2957
54,"micronutrientes, energia, macronutrientes, nutrientes, ingestao, carboidratos, inadequacao, habitual, gorduras, recomendacao",contribuicao dieta pacientes insuficiencia renal cronica irc importante impacto quadro clinico contribuindo tanto minimizar acelerar progressao doenca objetivo trabalho avaliar adequacao teores minerais ca cu fe mg mn k p zn dietas renais orais hospitalares complemento alimentar oral cao ofertadas pacientes isoladamente associadas cao bem teores energia macronutrientes carboidratos proteinas lipideos relacao recomendacoes nutricionais amostras refeicoes desjejum colacao almoco lanche jantar ceia coletadas dois dias consecutivos semanas diferentes meses maio setembro 2010 janeiro 2011 conteudo minerais determinado duplicata icp oes enquanto lipideos hidrolise acida metodo kjeldahl utilizado determinacao proteinas carboidratos quantificados diferenca utilizou anova teste t student dados parametricos kruskal_wallis u mann_whitney dados parametricos valor p<0 05 fixado sendo significativo dietas renais apresentaram deficiencia minerais ca cu fe individuos ambos_sexos homens predominio deficit mg zn teores acima recomendacao mn p k encontrados ultimo extrapolando ul 2 3 g combinacao cao dieta insuficiente adequacao oferta ca zn entanto adequou teores mg cu fe tornando excessivo niveis mn p k densidade energetica media dietas baixa 0 7 kcal g teor medio lipidios totais 15 acido graxo linolenico 0 4 energia 23 4 kcal kg dia inferiores recomendacao entretanto niveis gorduras trans saturadas dietas adequados outro lado teor medio carboidratos 63 5 proteinas 1 0 g kg dia extrapolaram recomendacoes nutricionais dieta hospitalar oral elaborada pacientes irc considerada desbalanceada desfavoravel tratamento clinico destes pacientes apresentarem insuficiencia diversos minerais excecao k p mn alem apresentou teor considerado toxico combinacao cao dieta adequou teores mg cu fe sendo ineficiente adequacao ca zn tornando excessivo niveis p k mn quanto perfil macronutrientes energia dietas renais favoraveis instalacao desnutricao apresentarem baixa densidade energetica 0 7 kcal g deficit lipidios acido graxo linolenico alem disso podem dificultar retardo controle irc excesso proteinas dieta alem terem exibido alto conteudo carboidratos,1087
55,"ean, aps, profissionais, gestores, educacao_alimentar_nutricional, aprendizagem, nutricionista, atencao_primaria_saude, nutricionistas, profissional",educacao_alimentar_nutricional ean reconhecida campo conhecimento acao estrategica alcance seguranca_alimentar_nutricional garantia direito_humano_alimentacao_adequada brasil formacao nutricao ean conteudo obrigatorio visa sobretudo desenvolver papel educador saude nutricionista deve desempenhar universidades brasileiras ensino ean ocorre geralmente formato disciplina especifica onde observam lacunas desde necessidade fundamentacao teorica metodologica dificuldades articulacao outros campos conhecimento bem desequilibrio teoria pratica estudo objetivo investigar formacao atuacao nutricionista campo ean brasil trata estudo exploratorio abordagem quali quantitativa fundamentado teoria representacao social participantes estudo docentes disciplina ean instituicoes ensino superior ies brasil nutricionistas atencao_primaria_saude aps secretaria estado educacao see distrito federal df pesquisa realizada duas etapas 1ª etapa objetivou caracterizar disciplina ean meio questionario online onde recolhidas informacoes sobre aspectos formais disciplina objetivos perfil docente conteudo programatico metodologias ensino habilidades competencias almejadas transversalidade tema curriculo desafios potencialidades ean formacao 2ª etapa realizada meio entrevistas presenciais docentes ean df meio grupos_focais nutricionistas atuam saude educacao df etapa intuito analisar profundidade disciplina ean sido conduzida graduacao formacao ean subsidiou atuacao profissionais dados quantitativos analisados software data analysis and statistical software stata R informacoes qualitativas analisadas meio duas abordagens advindas teoria representacao social discurso sujeito coletivo dsc teoria nucleo central participaram estudo 123 profissionais sendo 104 docentes representante instituicao ensino 10 nutricionistas aps 9 nutricionistas see df dados coletados periodo marco 2017 abril 2018 ies participantes equivalem 27 instituicoes brasileiras oriundas seguintes regioes 43 3 sudeste 26 9 nordeste 16 4 sul 8 6 norte 4 8 centro oeste metade docentes 57 7 formaram instituicao publica 65 4 atuam ies privadas quanto carga horaria trabalho 57 6 docentes trabalham 20 40 horas semanais 37 5 ministram disciplina ean 5 10 anos 51 0 cursos carga horaria total disciplina ean 40 80 horas quanto distribuicao 62 5 cursos destinam 60 100 carga horaria total abordagem teorica objetivos disciplina ean graduacao visam preparar aluno atuar diferentes campos pratica reconhecendo alimentacao nutricao reduzem combinacao nutrientes alem disso disciplina ean almeja ensinar desde planejamento avaliacao estrategias maioria docentes mencionaram necessidade ensino transversal ean presenca disciplina especifica permitiria outros aspectos aprofundar conceitos praticas assegurar ean abordada adequadamente formacao conteudo programatico citado ensino planejamento desenvolvimento acoes educativas estrategias ensino aprendizagem envolvem desde elaboracao materiais aula expositiva dialogada estudo texto seminarios outros metodos habilidades competencias identificadas necessarias perpassam criticidade autonomia comunicacao humanizacao outras observou estreita relacao entres objetivos disciplina ean competencias desejadas realizadas duas sessoes grupo focal cada grupo saude educacao onde nutricionistas expressaram formacao ean pontual disciplina capacitou suficientemente nutricionistas educacao mencionaram formacao ean deveria ter dado subsidios campo pedagogico enquanto nutricionistas atuam saude assinalaram fragilidades formacao questao politica social contextualizam alimentacao enquanto fenomeno social politico potencialidades formacao ean desperta senso critico sendo atividades praticas diferencial aprendizagem retorno participantes estudo realizado formato oficinas curso extensao ean profissionais df,2686
55,"ean, aps, profissionais, gestores, educacao_alimentar_nutricional, aprendizagem, nutricionista, atencao_primaria_saude, nutricionistas, profissional",omarco referencia educacao_alimentar_nutricional ean politicas_publicas propoe ruptura praticas ean realizadas meio metodologias tradicionais oposicaoa defende acoes ean assumam perspectiva problematizadora mediadas metodologias ativas portanto necessidade refletir sendo ensinado capacita futuros profissionais realizarem ean capaz gerar autonomia participacao ativa sujeitos objetivo analisar experiencia aprendizagem mediada metodologias ativas disciplina educacao nutricional realizou pesquisa qualitativa tipo pesquisa acao outubro 2018 emarco 2019 sujeitos 31 discentes matriculados disciplina educacao nutricional proporcionar aprendizado mediado metodologiasativas conteudo ministrado meio conjugacao aula expositiva dialogada dramatizacao video debate jogo interativo arvore problemas dinamica bichos estudo_caso resenha cientifica aula pratica destacou desenvolvimento projeto ean cenario real pratica aplicado questionario aberto discentes realizacao deum diagnostico situacional decorrer disciplina sete questionarios abertos sobre conteudos aprendizagem final questionario competencias habilidades decurso disciplina adotado diario campo realizados doisgrupos focais discentes tendo conteudo sido analisado meio analise tematica proposta bardin presente pesquisa resultou elaboracao dois artigos primeiro buscou compreender percepcao experiencia aprendizado mediado metodologias ativas disciplina educacao nutricional dentre expectativas discentes quanto conteudo ministrado aprofundar conteudos interliga los outras disciplinas interligar conteudos temas acoes conhecer procedimentos ensino interativos aprender ser educadore fazer acoes educativas outros publicosforam expectativas quanto habilidades seremaprendidas citadas fragilidades relacionadasaos procedimentos ensino organizacao curricular aplicacao conteudo acoes ean transicao ensino tradicional ativo natureza transdisciplinar textos leitura sala tempo dedicar disciplina quanto potencialidades relacionadasaos procedimentos ensino destacaram proporcionam assimilacao conteudoe formacao atuacao multiprofissional estimulam participacao desenvolvimento cognitivo autonomia busca aprendizadoe uso reflexao favorecem aprendizado colaborativo segundo artigo descrevea experiencia aplicacao arvore problemas estrategia problematizadora disciplina educacao nutricional mediante analise coletiva oproblema predominio aprendizagem mecanica identificado educandos discutiram comoeventuais causas raizes aspectos macrossociais aspectos relativos ainstituicao ensino aspectosindividuais relacionados discentes docentese solucoes frutos aspectos caracteristicos comprovam necessidade uso metodologiasativas necessidade inclusao metodologias ativas forma inovacao ensino superiorna area saudee cada vez gradativa entanto ainsercao disciplina forma isolada suficiente capacitar alunos adequadamente,2873
55,"ean, aps, profissionais, gestores, educacao_alimentar_nutricional, aprendizagem, nutricionista, atencao_primaria_saude, nutricionistas, profissional",formacao docente profissionais atuacao ensino superior vem sendo amplamente discutida diante demandas impostas atual realidade educacional brasileira discussao formacao docente universitaria programas pos graduacao stricto sensu possiveis consequencias falta iniciativas insuficiente valorizacao institucional orgaos fomento avaliacao faz necessaria centralidade formacao pesquisador constitui logica nacional estabelecida muitos cursos pos graduacao stricto sensu fato leva descuido formacao pedagogica didatica novas geracoes mestres doutores avaliacao reflexiva sistematica formacao docente pos graduacao stricto sensu pos graduandos professores exercicio oportunizara discussoes sobre formacao futuro professor revelara sob diferentes perspectivas dimensoes papel academico formador compromisso educacional programas pos graduacao stricto sensu universidades brasileiras neste sentido objetivo principal deste estudo tracar painel formacao docente pos graduacao stricto sensu area biologicas saude enfase investigacao principais contribuicoes motivacoes expectativas professores discentes unicamp reconhecem ambito construcao docencia ensino pos graduacao dados coletados duas fases fase 1 aplicacao questionario anonimo semiestruturado questoes abertas fechadas dicotomicas multipla escolha escala likert direcionado 46 estudantes pertencentes programas pos graduacao ciencias farmaceuticas faculdade ciencias farmaceuticas biologia funcional molecular instituto biologia enfermagem faculdade enfermagem ciencias nutricao esporte metabolismo faculdade ciencias aplicadas unicamp fase 2  realizacao entrevista individual semiestruturada remota questoes abertas direcionadas quatro pos graduandos quatro docentes pertencentes programa pos graduacao ciencias nutricao esporte metabolismo fca resultados tanto fase 1 baseada percepcao discente quanto fase 2 apresentados diferentes perspectivas dimensoes formativa didatico pedagogica reflexiva discentes docentes apontam priorizacao formacao pesquisadores detrimento formacao professores revelam informacoes reforcam falta interesse reflexao parte programas pos graduacao stricto sensu sobre formacao docente atuacao ensino superior percepcao pos graduacao comete erros tentar buscar aprimoramento constante formacao academica pos graduandos diante disso entendemos instituicoes ies capes ministerio educacao papel importantissimo acompanhar respaldar programas pos graduacao stricto sensu somente atraves resultados avaliacoes internas externas sistematizadas principalmente elaboracao planejamento pedagogico va encontro planejamento institucional fim verdadeiramente qualificar recursos humanos atuarem docencia,3566
56,"equacoes, tmb, mlg, ger, equacao, altman, bland, equacoes_preditivas, bia, gasto_energetico",estimar massa livre gordura mlg jovens equacoes previas impedancia_bioeletrica bia elaboradas considerando individuos sedentarios ampla faixa etaria considerar maturacao biologica pode levar erros interpretacao objetivos presente estudo avaliar concordancia quantidade mlg proveniente diferentes protocolos bia obtidos absorciometria dupla emissao raios_x dxa jovens atletas ambos_sexos propor equacoes_preditivas considerando sexo maturacao biologica participaram estudo 318 jovens 48 sexo_feminino idade menarca obtida meio questionario aferidas massa_corporal total estatura obtencao dados bioeletricos utilizado bioimpedometro tetrapolar frequencia unica biodynamics mlg maturacao ossea determinadas jovens atletas ambos_sexos utilizando dxa partir levantamento bibliografico identificadas 19 equacoes preditoras mlg bia quais incluiam faixa etaria jovens presente estudo 11 14 anos destas destacamos deuremberget al 1991 pietrobelli et al 2003 horlick et al 2002 serem testadas quanto confiabilidade pois validadas dxa incluem sexo variavel teste bland altman avaliou concordancia equacoes bia dxa teste lin verificou concordancia acuracia metodos seguido classificacao mcbridge equacoes_preditivas mlg desenvolvidas utilizando analise regressao_linear meio teste stepwise variaveis ajuste maturidade ossea idade cronologica ambos_sexos maturacao_sexual somente sexo_feminino empregadas esperado jovens maturos ambos_sexos apresentaram maiores valores idade estatura massa_corporal massa_gorda mlg p<0 05 tres equacoes bia utilizadas estimar mlg apresentaram resultados diferentes comparadas obtidos dxa p= 0 001 analise bland altman apontou equacoes pietrobelli et al 2003 deuremberg et al 1991 concordantes sexo_masculino feminino respectivamente porem teste lin apontou equacao horlick 2002 concordante ambos_sexos possivelmente resultado obtido devido presenca variavel idade equacoes propostas presente estudo equacoes acordo sexo consideraram variaveis estatura2 resistencia idade maturacao ossea sexo_masculino maturacao_sexual sexo_feminino apresentaram menores valores erro padrao estimado sexo_masculino=2 7 sexo_feminino=2 3 coeficiente variacao sexo_masculino=7 sexo_feminino=6 alem maiores valores r2 sexo_masculino=0 93 sexo_feminino=0 84 resultados apontam real necessidade inclusao variaveis idade maturacao equacoes_preditivas mlg oriundas bia jovens ambos_sexos,2297
