topic,FREX,DS_RESUMO,document,gamma
51,"uva, polifenois, vinhos, panc, vinho, uvas, plantas, residuos, gergelim, tinto",resumo influencia condicoes cultivo sobre qualidade estabilidade vinhos tropicais vale submedio francisco diante importancia compostos_fenolicos enologia cuja concentracao inter relacionada condicoes climaticas cultivo vinhos tropicais brasileiros elaborados partir uvas vitis vinifera l cultivadas sobre distintos porta enxertos duas safras consecutivas avaliados objetivo caracterizar composicao fenolica cromatica monitorar estabilidade durante 12 meses armazenamento garrafas identificar interferencia condicoes climaticas concentracao fenolica tecnicas espectrofotometricas cromatograficas utilizadas analises vinhos cultivares cabernet sauvignon marselan syrah tempranillo elaborados sob condicoes identicas microvinificacao armazenados adega climatizada 18º + 1ºc umidade relativa media 60 diferencas estatisticas detectadas vinhos quanto parametros avaliados syrah 1103 p apresentaram maior conteudo polifenois antocianinas taninos enquanto tempranillo iac 313 maior intensidade cor evidenciando influencia cultivares porta enxertos durante envelhecimento todos vinhos apresentaram decrescimo fenolicos entrementes porta enxerto 1103 p excecao antocianinas apresentaram maior estabilidade fenolica tonalidade cor quanto influencia condicoes climaticas dados obtidos final armazenamento demonstraram superioridade vinhos primeira safra 2010 quanto composicao fenolica vinhos provavelmente devido baixo indice pluviometrico melhor maturacao uvas periodo vindima verificou ainda inter relacao condicoes cultivo porta enxerto genetica cultivares especialmente safra segunda safra 2009 irregulares condicoes climaticas palavras chave vinhos tintos tropicais composicao fenolica estabilizacao safras condicoes climaticas,305,0.9823828428572773
52,"micronutrientes, macronutrientes, nutrientes, energia, carboidratos, inadequacao, recomendado, ingestao, recomendacao, gorduras",minerais nutrientes essenciais atuam diversas funcoes organismo literatura existe lacuna relativa estudo sobre teor destes nutrientes dietas hospitalares orais trabalho objetivou avaliar adequacao teores macrominerais ca k mg p microminerais cu fe mn zn presentes dietas hospitalares geral branda pastosa complementos alimentares s orais cao destinados pacientes hospitalizados relacao recomendacoes dieteticas referencias dris ainda contribuicao percentual cada refeicao oferta desses minerais relacao total diario ofertado dris teor minerais determinado duplicata amostras utilizando espectrometro emissao optico plasma acoplamento indutivo icpoes coletadas amostras desjejum colacao almoco lanches jantar ceia cao dois dias consecutivos terca quinta feira tres meses ano janeiro maio setembro procedimentos estatisticos executados atraves stata 11 0 incluiram testes shapiro_wilk tese bartlett anova seguido bonferroni kruskal wllis kwillis2 teste t stunt u mann_whitney significancia estatistica estabelecida p<0 05 resultados revelaram dentre dietas pastosa apresentou maiores teores elementos pesquisados notado variacao oferta minerais dietas relacao meses coleta sendo janeiro mes cardapios continham maiores teores minerais consequentemente apresentou cardapio teor nutrientes menor inadequacao 60 adequacao contra 40 inadequacao mes maio 50 setembro relacao recomendacoes nutricionais outro lado todas dietas apresentaram teor sodio superior ul todos meses estudo 200 acima ul dietas gerais branda todos meses coleta dieta pastosa variando 120 maio aproximadamente 300 acima ul janeiro almoco ofertou media 46 total ofertado jantar37 sendo refeicoes contribuiram teores excessivos detectados oferta cao essencial adequacao teores ca k mg cu mn zn alguns momentos estudo contribuicao percentual cada refeicao oferta macro micronutrientes teores adequados rda ai revelou almoco principal refeicao ofertando media 47 recomendacao seguido jantar contribuiu media 36 colacao ceia refeicao menos representativas veiculando media 2 6 conclui dietas orais ofertadas pacientes hospitalizados inadequadas relacao recomendacoes nutricionais todos minerais ofertados excecao p almoco jantar refeicoes chave oferta minerais conterem maior variedade grupos alimentares colacao ceia poderiam ser modificadas contendo alimentos ricos minerais assim contribuir adequacao dietas dris uso cao boa estrategica oferta minerais sendo inclusao permanente cardapios poderia ser medida relevante adequacao dietas recomendacoes nutricionais,410,0.9709891865238894
52,"micronutrientes, macronutrientes, nutrientes, energia, carboidratos, inadequacao, recomendado, ingestao, recomendacao, gorduras",qualidade_vida qv relacionada percepcao ser humano viver bem sentir bem diversos fatores podem interferir qv trabalho trabalho turnos alta variabilidade horas atividades pode afeta la pois pode acarretar ruptura social trabalhador implica distribuicao temporal atividades diferente restante comunidade alem disso desalinhamento sistema circadiano pode gerar alteracoes metabolicas comportamentais podem contribuir alteracoes estado_nutricional assim sendo objetivo desse trabalho avaliar qv associada estado_nutricional trabalhadores turnos alternantes mineradora regiao inconfidentes mg estudo delineamento_transversal realizado 437 trabalhadores turnos alternantes operadores maquina estrada adultos sexo_masculino coletados dados antropometricos peso altura circunferencia_cintura composicao_corporal gordura_visceral percentual gordura_corporal_total percentual gordura_corporal compartimento avaliacao qv feita meio questionario sf 36 efetuadas analises descritivas teste correlacao_spearman analise cluster resultados mostraram boa percepcao qv trabalhadores turnos alternantes pontuacao mediana variou 67 100 dominios qv aspectos fisicos emocionais capacidade_funcional dor saude geral vitalidade aspectos sociais saude_mental entanto indices_antropometricos composicao_corporal apresentaram relacao inversa alguns dominios qv imc correlacionou apenas dominio saude geral r = 0 105 p<0 05 area gordura_visceral correlacionou capacidade_funcional r = 0 116 p<0 05 vitalidade r = 0 095 p<0 05 circunferencia_cintura demais indices composicao_corporal avaliados correlacionaram inversamente capacidade_funcional correlacoes indices composicao_corporal qv mostram aumento gordura_corporal ocorre diminuicao dominios saude geral vitalidade principalmente capacidade_funcional portanto deve acompanhar estado_nutricional destes individuos prejuizo desempenho atividades diarias promova melhor qualidade_vida,1085,0.7703898838250869
52,"micronutrientes, macronutrientes, nutrientes, energia, carboidratos, inadequacao, recomendado, ingestao, recomendacao, gorduras",resumo partir hipotese manter descendentes mesma dieta_materna gera resposta preditiva adaptativa reduzindo risco disturbios_metabolicos objetivou estudar alguns parametros fisio metabolicos maes descendentes machos submetidos dieta_hipoproteica vida perinatal seguida dieta normoproteica pos desmame ratos machos linhagem wistar ufpe provenientes 11 ratas primiparas receberam dieta_hipoproteica lp normoproteica c gestacao lactacao formaram 3 grupos segundo dieta pos desmame cc controle caseina normoproteica lpp hipoproteico caseina hipoproteica lpc hipoproteico recuperado caseina normoproteica avaliou filhotes maes evolucao ponderal ingestao racao peso orgaos parametros_bioquimicos filhotes determinou gordura hepatica teste tolerancia oral glicose dieta_hipoproteica causou maior variacao peso reducao consumo racao hipercolesterolemia maior gordura_abdominal lactantes filhotes causou deficit peso comprimento corporal porem uso dieta caseina normoproteica pos desmame melhorou massa_corporal comprimento longitudinal comprovando catch up crescimento outros parametros observados grupo lpc assemelharam cc manutencao filhotes dieta_hipoproteica causou aumento percentual peso similar cc pos desmame ocorrencia catch up maior tolerancia_glicose menor gordura_visceral dieta_hipoproteica causou danos organismo maes prole dieta recuperacao eficaz catch up crescimento portanto resultados obtidos continuidade dieta lp permite concluir existencia possivel estado resposta preditiva adaptativa palavras chaves desnutricao proteica alteracoes peso_corporal consumo alimentosteste tolerancia glucose ratos,1095,0.7652330265514515
52,"micronutrientes, macronutrientes, nutrientes, energia, carboidratos, inadequacao, recomendado, ingestao, recomendacao, gorduras",cancer definido enfermidade multicausal cronica caracterizada crescimento descontrolado celulas sendo desnutricao fatores corroboram maior causa morbidade mortalidade pacientes oncologicos objetivo estudo determinar teor minerais ca fe p k mg mn zn cu consumidos pacientes oncologicos hospitalizados receberam dietas hospitalares geral branda pastosa indicacao complemento alimentar oral cao comparando recomendacao nutricional coletadas amostras desjejum colacao almoco lanche jantar ceia cao 2 dias consecutivos outono inverno verao proposito estudar minerais presentes nestas dietas consumo_alimentar pacientes caracterizado quantidade ingerida relacao total ofertado calculado respectiva sobra caso adequacao consumo relacao recomendacoes nutricionais ear ai ul determinada participaram deste estudo 163 pacientes sendo 60 sexo_masculino idade 57+ 15 anos maioria pacientes 77 recebeu dieta geral cao 75 consumo minerais percentual influenciado tipo dieta recebida baixa aceitacao alimentar notada todas dietas contribui inadequacao maioria nutrientes ca cu mg zn k refeicoes menos aceitas almoco jantar apesar terem sido refeicoes maior consumo cu mg mn zn pacientes receberam dieta pastosa maior consumo fe zn comparados receberam dieta geral branda inadequacao k notada todos pacientes estudo pacientes consumiram dieta geral apresentam maior tendencia adequacao consumo mg mn relacao demais dietas uso cao favoreceu adequacao ingestao_dietetica ca pode ser concluido baixa ingestao_alimentar pacientes cancer principal motivo inadequacao nutrientes analisados conhecimento deste perfil paciente primordial elaboracao metodos favorecam consumo adequado minerais,412,0.74079258025959
52,"micronutrientes, macronutrientes, nutrientes, energia, carboidratos, inadequacao, recomendado, ingestao, recomendacao, gorduras",objetivo trabalho investigou associacao gastos frutas_legumes_verduras marcadores dieta saudavel carnes carnes processadas marcadores dieta saudavel fatores_socioeconomicos demograficos preocupacao saude metodos trata estudo analise transversal utiliza dados_secundarios pesquisa orcamento familiar pof 2008 2009 ibge investiga fatores_associados gastos alimentos marcadores dieta saudavel meio modelo tobit regressao multipla determinando efeitos marginais variaveis explicativas assim investigada influencia preocupacao saude variaveis_socioeconomicas demograficas sobre gastos dois grupos alimentos frutas_legumes_verduras b carnes carnes processadas resultados presente estudo mostrou gastos alimentos marcadores dieta saudavel flv alimentos marcadores dieta saudavel ccp associados variaveis economicas socio demograficas preocupacao saude conforme expectativa baseada literatura sobre tema entanto unica excecao efeito gastos preventivos saude sobre gastos flv tal achado merece investigacao adicional termos constituicao variavel proxy preocupacao saude adotada neste estudo,1178,0.7116204348012976
53,"ean, profissionais, educacao_alimentar_nutricional, gestores, nutricionista, aprendizagem, nutricionistas, nasf, curso, atuacao",esclerose multipla doenca inflamatoria cronica desmielinizante sistema_nervoso_central componente autoimune degenerativo patogenia envolve alteracoes permeabilidade barreira hematoencefalica acredita zinco capaz migrar sistema_nervoso_central junto celulas imunes cerebro pode concentrar zinco niveis toxicos induzindo alteracoes capazes mediar neurodegeneracao objetivo investigar status zinco relacao esclerose multipla estudo analitico observacional transversal grupos caso n=50 controle n=50 coletados dados_sociodemograficos antropometricos composicao_corporal zinco plasmatico eritrocitario analisado espectrofotometria absorcao atomica chama atividade superoxido_dismutase eritrocitaria espectrofotometria pacientes caso 90 possuiam subtipo remitente recorrente apresentaram sintomas incapacidade funcional peso apresentou correlacao negativa valores zinco eritrocitario p=0 03 superoxido_dismutase p=0 01 grupo caso apresentou percentual_gordura maior relacao controle p=0 03 ingestao zinco esclerose multipla 5 7mg dia menor controle 8 0mg dia p<0 01 participantes caso 100 apresentaram consumo inadequado desse mineral apresentaram niveis zinco plasmatico 94 6 l dl sod 2298 9u ghb significativamente maiores comparados controle p=0 02 zinco eritrocitario apresentou correlacao negativa peso positiva tempo doenca grau incapacidade funcional p<0 01 pacientes caso apresentaram ingestao_dietetica zinco inadequada relacao recomendacao consumo zinco influenciou peso parece alterar acordo tempo doenca zinco eritrocitario caracterizou excessivo excesso zinco eritrocitario mostrou relacao duracao progressao esclerose multipla acordo escala incapacidade funcional,1591,0.9877345931536464
53,"ean, profissionais, educacao_alimentar_nutricional, gestores, nutricionista, aprendizagem, nutricionistas, nasf, curso, atuacao",estrategias nutricionais pos treino investigadas entender papel nutrientes favorecendo recuperacao muscular renovacao estoques energeticos oferta balanceada carboidratos proteinas primeiras quatro horas apos sessoes treinamento determinante recuperacao atleta acordo diretrizes atuais ingestao 1 0 1 2 gramas carboidratos combinados 0 3 gramas proteinas quilograma peso_corporal pode beneficiar ressintese glicogenio muscular nesse sentido nota importancia inclusao refeicao composta adequadamente carboidratos proteinas apos sessoes treino favorecer adequada recuperacao leite vaca alimento vem destacando esportistas devido composicao_nutricional favoravel complementacao compostos_bioativos presentes cafe cacau exercem acoes metabolismo_glicose podem contribuir recuperacao pos treino considerando efeitos ergogenicos atribuidos isoladamente leite vaca cacau cafe sobretudo razao reposicao glicogenio muscular eficiente justifica desenvolvimento bebidas esportivas compostas combinacao desses alimentos sendo assim formuladas duas bebidas compostas leite desnatado po adocado acucar combinado cafe cacau quantidades equilibradas demanda nutricional postreino endurance alem respeitar composicao_nutricional adequada recuperacao energetica imediata elaboracao receitas aceitabilidade preparo caseiro aspecto relevante formulacao bebidas atletas bebidas desenvolvidas analisadas sensorialmente meio teste aceitacao utilizando escala hedonica nove pontos analise descritiva meio metodo check all that apply cata descrever caracteristicas bebidas dados analisados estatisticamente anova teste_tukey considerando nivel significancia 0 05 p valor < 0 05 amostra incluiu total 100 atletas voluntarios sendo 44 triatletas 56 corredores distribuicao homens mulheres 65 35 respectivamente faixa etaria predominante adultos jovens idades 31 50 anos duas bebidas bem aceitas grupos corredores triatletas triatletas maior aceitacao p valor = 0 033 bebida cafe maior aceitacao atletas p valor = 0 0001 analise_sensorial descritiva cata resultou caracterizacoes distintas duas bebidas apresentando perfil descritivo positivo conclui duas bebidas bem aceitas descritas atletas assim pode ser viavel incorporacao bebidas esportivas rotina atletas,2684,0.9875423347907274
53,"ean, profissionais, educacao_alimentar_nutricional, gestores, nutricionista, aprendizagem, nutricionistas, nasf, curso, atuacao",osalimentos ultraprocessados up aumentadonos habitos_alimentares criancase oexcessodestespode ocasionar prejuizos saude sendo recomendadapelo guia alimentar preferencia alimentos_in_natura minimamente processados in mp alimentos up estudo objetivo analisar participacao calorica alimentos up in mp lancheiras alunos educacao infantil deduas escolasem sergipe eseusfatores associados registradostres dias consecutivos alimentosdas lancheiras alunos eos mesmosforam divididos 04grupos alimentos_in_natura in minimamente processados mp ingredientes_culinarios ic alimentos_processados ap alimentos_ultraprocessados up realizada avaliacao estado_nutricional alunos eaplicado questionariocom seuspais identificardados socioeconomicos edificuldades elaborar lancheira analises aplicados testes associacao qui_quadrado pearson teste_exato_fisher testes_t student diferenca medias grupos teste u mann_whitney dados distribuicao normal correlacao_pearson spearman dados assimetricos analise multivariada foiutilizado modelo regressao beta asvariaveisdependentesforama participacao calorica up ea dein mpnas lancheiras variaveis independentes foramas socioeconomicas demograficas estado_nutricional dificuldades enfrentadas responsaveis elaboracao lanches resultados mostraram quea participacaomediadealimentos up total calorias lancheiras 55 enquanto alimentos in mp de7 houveassociacao significativa participacao media calorias up lancheira fatores praticidade p=0 01 enviar lancheira apenas crianca gosta p= 005 escolher alimentos lancheira personagens favoritos crianca p=0 032 comprar todos alimentos lancheira supermercado p=0 002 aparticipacao up lancheiras quaseoito vezes participacao in mp contraria recomendacoes guia alimentar reforca importancia acoes educacao_alimentar_nutricional escolas junto pais criancas auxiliar formacao habitos_alimentares_saudaveis assim fortalecimento politicas_publicas promovam maior acesso_alimentos in mpe regulamentem publicidade oferta alimentos updentro escola,2871,0.9872633539150836
53,"ean, profissionais, educacao_alimentar_nutricional, gestores, nutricionista, aprendizagem, nutricionistas, nasf, curso, atuacao",atencao_primaria_saude considerada porta entrada sistema_unico_saude caracteriza conjunto acoes saude abrangem promocao protecao prevencao agravos diagnostico tratamento reabilitacao manutencao saude ambito individual coletivo 2008 ministerio_saude objetivo ampliar abrangencia resolubilidade acoes atencao basica fortalecer insercao estrategia_saude_familia institucionalizou nucleos apoio saude_familia partir entao oferecido equipes saude_familia suporte tecnico pedagogico atendimento populacao meio insercao outras categorias profissionais incluindo nutricionista pesquisa buscou conhecer analisar atuacao nutricionista nucleos apoio saude_familia bem insercao acoes alimentacao nutricao nesse ambito atencao_saude motivacao deu desconhecimento fatos vez recente implantacao dessa estrategia brasil importancia insercao acoes alimentacao nutricao atencao_primaria_saude legitimada partir dispositivo matriciamento nucleos apoio saude_familia historico atuacao campo especifico nutricao atencao_primaria_saude restrito pontual assim realizado estudo_transversal abordagem multimetodo quali quantitativo inquerito online observacao participante analise_documental grupo focal entrevista semi estruturada individual elaboracao relato estudo casos participaram estudo fases diferentes somente nutricionistas quatro equipes nasf pesquisados proposta possivel 1 olhar pesquisador sobre objeto estudo 2 nutricionistas sobre propria acao sobre proprios processos trabalho sobre equipe inserido 3 equipe sobre processos trabalho insercao acoes alimentacao nutricao nesse contexto resultados equivalentes complementares positivos medida revelam preparacao engajamento profissionais extrapolando atuacao areas especificas cada formacao atencao abrangente voltada promocao_saude conforme recomenda proposta salienta neste contexto atuacao nutricionista compartilhamento acoes proposicoes enfoque interdisciplinar coletividade ficou evidente relevancia acoes alimentacao nutricao nucleos apoio saude_familia profissionais indica campo propicio continuo trabalho dificuldades desafios relatados referem essencialmente questoes estruturantes cujas respostas dependem gestao acoes publicas cita nesse conjunto ausencia carencia recursos desenvolverem trabalho falta formacao complementar saude coletiva trabalho problemas quantitativo recursos humanos alta rotatividade profissionais resultados trazem descricao organizacao atividades processo trabalho bem percepcao posicionamento destes profissionais sobre experiencia vivida assim espera contribuir acoes alimentacao nutricao facam parte efetivamente atencao_primaria_saude igualmente possa contribuir outros profissionais municipios visando adequada implantacao funcionamento nasf ordenadores rede atencao contribua melhor qualidade_vida populacao,559,0.9865877424894809
53,"ean, profissionais, educacao_alimentar_nutricional, gestores, nutricionista, aprendizagem, nutricionistas, nasf, curso, atuacao",cenario acoes reducao morbimortalidade infantil surge estrategia nacional alimentacao_complementar saudavel enpacs lancada brasil promover aleitamento_materno alimentacao_complementar saudavel atividade rotina servicos_saude nivel atencao primaria todo pais valor dessa iniciativa publica iguala necessidade avaliacoes processo implantacao implementacao alem impacto sobre indicadores nutricionais tendo vista incipiencia experiencia brasileira avaliacao politicas programas publicos esfera estatal neste sentido estudo objetivo avaliar processo implantacao implementacao estrategia nacional alimentacao_complementar saudavel enpacs municipio vicosa mg ademais buscou subsidiar processos tomada decisao politicas programas alimentacao nutricao contribuindo producao conhecimentos referentes desenvolvimento aplicacao modelo adaptado processo investigacao avaliativa enpacs podera ser utilizado servir base estudos futuros trata estudo_caso onde pretendeu avaliar enpacs contexto local periodo outubro 2012 dezembro 2013 envolvidos estudo cuidadores maes pais avos outros membros familia responsaveis diretos cuidado menor criancas menores cinco anos cadastradas moradoras areas abrangencia estrategia_saude_familia n=395 agentes comunitarios saude n=79 enfermeiros coordenadores equipes estrategia_saude_familia n=8 profissionais capacitados enpacs n=5 gestores municipais atuais periodo implantacao estrategia municipio n=2 coordenadores servico nutricao estrategia_saude_familia municipal n=2 avaliacao implantacao implementacao enpacs proposto modelo composto duas etapas construido considerando configuracao estrategia abarca atividades educativas alimentacao_complementar saudavel monitoramento marcadores consumo_alimentar realizado meio sistema vigilancia_alimentar_nutricional web  sisvan web primeira etapa utilizou avaliacao centrada objetivos enpacs pretendeu verificar medida estrategia atingiu objetivos conforme proposicoes bryce et al 2004 segunda etapa utilizou avaliacao centrada participantes verificar junto gestores profissionais_saude esfs responsaveis criancas menores 5 anos restricoes administrativas ocupacionais experiencia percepcoes sobre importancia enpacs saude criancas utilizando entrevistas grupos_focais dados quantitativos tabulados excel 6 0 spss 10 0 permitiu formacao escores elaboracao diagrama frequencias analise falas realizada meio metodo analise conteudo modalidade tematica bardin 1977 resultados apontaram existencia grande demanda numerica criancas idade correspondente publico programa bem ocorrencia desvios nutricionais criancas seis meses dois anos idade analise numero cuidadores responderam formulario marcadores consumo_alimentar menores_dois_anos idade revelou sisvan web alimentado somente 2010 todavia apenas informacoes referentes alimentacao primeiros seis meses vida totalizando numero criancas abaixo esperado 53 19 criancas menores 6 meses haviam sido acompanhada mes anterior entrevista conforme preconizado ministerio_saude faixa etaria entretanto 53 19 destes mesmos cuidadores referiram ter recebido orientacao sobre aleitamento_materno periodo 52 41 cuidadores avaliaram orientacoes recebidas insuficientes possivel verificar impacto enpacs municipio insuficiencia dados forma geral metodologia implantacao enpacs municipio estudo bem avaliada profissionais participaram oficina implantacao ano 2010 contudo atuacao restringiu nivel ambulatorial 46 84 equipes acompanhamento rotina criancas realizado mensalmente 100 atividades restringem avaliacao_antropometrica fragilidades apontadas profissionais vinculacao profissional educacao continuada desconhecimento enpacs demonstrado 75 gestores coordenadores reflete ausencia respostas afirmativas agentes comunitarios acoes saude desenvolvidas criancas primeira_infancia municipio geral cuidadores avaliam forma positiva acoes desenvolvidas criancas menores 2 anos porem ocorreu relacao qualidade consulta decorridos tres anos implantacao implementacao enpacs municipio estudado ocorreram forma efetiva conforme evidenciaram parametros avaliados deficiencia processo implantacao implementacao revelando descompasso nivel operacional instancias gestoras superiores onde diferentes graus adesao atores sociais objetivos metodologia estrategia si sinalizam enfraquecimento esforcos dispendidos efetivacao,916,0.9864594143059033
54,"dmo, ossea, densidade_mineral_ossea, massa_ossea, osseo, femur, osteoporose, coluna, saude_ossea, lombar",desordens alimentares podem levar serias complicacoes saude irregularidades menstruais im desmineralizacao ossea caracterizando triade mulher atleta tma objetivo estimar prevalencia desordens alimentares agravos abordando disponibilidade energia espectro tma adolescentes atletas tenistas comparadas grupo_controle adolescentes sedentarias trata estudo controlado transversal realizadas avaliacoes desenvolvimento puberal auto aplicacao criterios tanner composicao_corporal absortometria radiologica dupla energia dxa parametros dieteticos registro_alimentar 3 dias alternados desordens alimentares aplicacao 3 questionarios padronizados validados eat 26 bulimic investigatory test edinburgh bite body shape questionnaire bsq estado menstrual meio questionario validado densidade_mineral_ossea dmo dxa tma dividida 2 estagios abordaram diferentes espectros componentes estagio i caracterizado presenca baixa disponibilidade energia im baixa dmo z score < 1 0 desvio padrao estagio ii caracterizado presenca desordens alimentares amenorreia baixa dmo z score < 2 0 desvios padrao participaram estudo 45 adolescentes 12 19 anos divididas 24 atletas tenistas pertencentes clubes esportivos referencia 21 sedentarias controles estudantes escola particular cidade rio janeiro todas participantes apresentaram algum desenvolvimento puberal atletas apresentaram menor percentual gordura_corporal maior massa_magra controles dentre tenistas controles 50 71 4 respectivamente apresentavam desordens alimentares acordo questionarios aplicados diferenca significativa entanto controles apresentaram maior insatisfacao_imagem_corporal atletas menor disponibilidade energia relacao estado menstrual 33 3 atletas 8 3 c amenorreia 9 5 controles apresentaram im dmo media similar tenistas controles tanto coluna quanto corpo inteiro alem disso 25 atletas 33 3 controles apresentaram baixa dmo z score < 1 0 desvio padrao relacao tma estagio i numero maior atletas 95 8 45 8 preencheram criterios 1 2 componentes comparacao controles 52 4 0 observada diferenca estatistica relacao estagio ii ademais 4 2 atletas apresentaram sindrome completa comparacao c nenhuma controle baseado alta prevalencia adolescentes atletas tenistas apresentando desordens alimentares alem quadro parcial completo tma torna essencial orientar adequadamente proprias atletas treinadores dirigentes pais sobre possiveis consequencias ingestao inadequada energia prejudica desempenho atletico saude adolescentes,100,0.9885838343727446
54,"dmo, ossea, densidade_mineral_ossea, massa_ossea, osseo, femur, osteoporose, coluna, saude_ossea, lombar",inflamacao resposta fisiologica desencadeada partir injuria natureza infecciosa ultimas decadas processo tornou caracteristica marcante cancer vez componente critico progressao tumor metastatizacao acidos_graxos omega_3 mostrado potente agente anti_inflamatorio aplicacao pratica clinica principalmente cancer colorretal mostrado resultados relevantes presente trabalho objetivo realizar revisao integrativa sobre uso omega_3 pacientes neoplasia colorretal tratamento cirurgico artigos relacionados sobre tema organizados maneira cronologica evidenciando assim evolucao conhecimento aplicacao pratica clinica analisados resultados ensaios_clinicos utilizando omega_3 perioperatorio especial atencao sobre tipo composicao dose ofertada via administracao periodo tempo uso impacto modulacao processo_inflamatorio pacientes tratamento resultados apos analise podem auxiliar tomada decisao melhor manejo desses pacientes alem propiciar novas estrategias desenvolvimento futuras pesquisas tange comprovacao melhoria eficacia omega_3 controle inflamatorio perioperatorio pacientes neoplasia colorretal,3215,0.9866518689051927
54,"dmo, ossea, densidade_mineral_ossea, massa_ossea, osseo, femur, osteoporose, coluna, saude_ossea, lombar",estudos recentes sugerido massa_gorda exerce efeito protetor sobre massa_ossea populacoes heterogeneas entanto pouco sabe sobre efeito individuos obesos morbidos alguns mecanismos propostos explicar potencial efeito negativo massa_gorda sobre massa_ossea sustentam hipotese individuos obesos morbidos possam constituir grupo particularmente susceptivel perda ossea informacoes nesse grupo entanto escassas parte devido limitacoes metodologicas primeira geracao densitometros absorciometria dupla emissao raios_x dxa avaliacao massa_ossea destes individuos neste estudo utilizamos equipamento dxa recente capaz avaliar maior area massa_corporal total permitindo avaliacao adequada objetivo deste estudo avaliar saude_ossea individuos obesos morbidos subdivididos funcao sexo periodo fisiologico tres grupos homens mulheres menacme mulheres pos menopausa participaram estudo 72 individuos obesos morbidos imc>40 kg cm2 divididos tres grupos mulheres menacme n=37 mulheres pos menopausa n=22 homens n=13 composicao_corporal area conteudo cmo densidade dmo mineral ossea total sitios especificos coluna lombar femur proximal antebraco avaliados dxa lunar idxa realizadas medidas_antropometricas exames_bioquimicos metabolismo osseo comparacao grupos realizada analise variancia anova seguida pos teste fischer lsd associacoes variaveis estudadas avaliadas correlacao_pearson correlacao parcial utilizado nivel significancia 95 participantes estudo apresentaram media valores t z score adequados todos sitios estudados tal populacao geral homens apresentaram maior cmo maior area ossea p<0 001 mulheres menacme pos menopausa todos sitios avaliados entanto homens apresentaram menor z score coluna lombar femur total antebraco p<0 05 diferente esperado observamos diferenca significativa mulheres menacme mulheres pos menopausa nenhum parametro osseo avaliado media concentracoes 25 hidoxivitaminad 25 oh d paratormonio pth osteocalcina telopeptideo carboxiterminal colageno tipo i ctx adequadas diferenca grupos estudados considerando 3 grupos conjunto varios parametros osseos apresentaram correlacao positiva r>0 30 p<0 05 gordura_corporal_total apos ajuste massa_corporal total correlacao parcial gordura_corporal_total kg passou apresentar correlacao negativa area ossea corpo total p<0 001 r= 0 51 coluna lombar p<0 01 r= 0 40 femur total p<0 001 r= 0 57 cmo total p<0 001 r= 0 51 femur total p<0 001 r= 0 47 grupos avaliados separadamente apenas mulheres pos menopausa observadas associacoes negativas massa_gorda kg area conteudo mineral osseo cmo densidade_mineral_ossea dmo femur total r< 0 47 p<0 05 resultados sugerem descontado efeito massa_corporal gordura parece influenciar negativamente massa_ossea especialmente mulheres pos menopausa entanto havendo evidencia inadequacao massa_ossea pacientes estudados possivel efeito mecanico benefico massa_corporal sobre massa_ossea sido capaz sobrepor efeito prejudicial gordura sobre mesma,691,0.981482109003572
